RNA_Name,Sequence_Length,GC_Content,AT_Content,A_Count,C_Count,G_Count,T_Count,N_Count,Max_Streak,Start_Codon,Max_Palindrome_Length,Melting_Temp,Molecular_Weight,Codon_Usage_Bias,Entropy,Linguistic_Complexity,Repeat_Region_Count,Dinucleotide_AA,Dinucleotide_AC,Dinucleotide_AG,Dinucleotide_AT,Dinucleotide_CA,Dinucleotide_CC,Dinucleotide_CG,Dinucleotide_CT,Dinucleotide_GA,Dinucleotide_GC,Dinucleotide_GG,Dinucleotide_GT,Dinucleotide_TA,Dinucleotide_TC,Dinucleotide_TG,Dinucleotide_TT
5_8S_rRNA,154,0.36363636363636365,0.38961038961038963,34,27,29,26,0,5,38,1,6,55.00409090909092,35913.029999999955,4.106603137064473,1.9920449546853896,0.7155172413793104,0.06535947712418301,0.013071895424836602,0.0196078431372549,0.0392156862745098,0.05228758169934641,0.026143790849673203,0.032679738562091505,0.013071895424836602,0.0392156862745098,0.032679738562091505,0.032679738562091505,0.05228758169934641,0.0457516339869281,0.032679738562091505,0.05228758169934641,0.0196078431372549,25
5_8S_rRNA,95,0.5052631578947369,0.49473684210526314,26,24,24,21,0,3,0,1,8,60.81078947368422,29372.809999999965,4.389364858634393,1.995873517966339,0.8631578947368421,0.0425531914893617,0.09574468085106383,0.0425531914893617,0.09574468085106383,0.10638297872340426,0.02127659574468085,0.09574468085106383,0.02127659574468085,0.0851063829787234,0.0851063829787234,0.02127659574468085,0.06382978723404255,0.0425531914893617,0.0425531914893617,0.09574468085106383,0.0425531914893617,60
5_8S_rRNA,155,0.535483870967742,0.4645161290322581,44,31,52,28,0,6,0,1,10,62.04983870967743,48382.05999999995,4.929791950188609,1.9546800181582125,0.7096774193548387,0.09740259740259741,0.05194805194805195,0.08441558441558442,0.05194805194805195,0.032467532467532464,0.05194805194805195,0.05844155844155844,0.05194805194805195,0.09740259740259741,0.07792207792207792,0.11038961038961038,0.05194805194805195,0.05194805194805195,0.01948051948051948,0.08441558441558442,0.025974025974025976,71
5_8S_rRNA,150,0.5066666666666667,0.49333333333333335,39,35,41,35,0,4,0,1,10,60.86833333333334,46480.74999999996,5.0536606896881855,1.9965511577551025,0.78,0.08053691275167785,0.0738255033557047,0.040268456375838924,0.06711409395973154,0.0738255033557047,0.020134228187919462,0.06711409395973154,0.0738255033557047,0.06711409395973154,0.0738255033557047,0.0738255033557047,0.053691275167785234,0.03355704697986577,0.06711409395973154,0.09395973154362416,0.040268456375838924,55
5_8S_rRNA,141,0.6595744680851063,0.3404255319148936,25,39,54,23,0,5,0,1,6,67.13755319148936,43881.97999999996,4.910659862177841,1.9123673709368476,0.7659574468085106,0.03571428571428571,0.04285714285714286,0.05714285714285714,0.04285714285714286,0.03571428571428571,0.07142857142857142,0.10714285714285714,0.05714285714285714,0.08571428571428572,0.12857142857142856,0.11428571428571428,0.05714285714285714,0.02142857142857143,0.03571428571428571,0.1,0.007142857142857143,70
5_8S_rRNA,154,0.44805194805194803,0.5064935064935064,33,34,35,45,0,4,7,1,8,58.46512987012988,45378.94999999997,4.538310595615005,1.9881278722564344,0.782312925170068,0.05228758169934641,0.0784313725490196,0.032679738562091505,0.05228758169934641,0.0457516339869281,0.032679738562091505,0.026143790849673203,0.09803921568627451,0.058823529411764705,0.0457516339869281,0.0457516339869281,0.06535947712418301,0.05228758169934641,0.05228758169934641,0.11764705882352941,0.05228758169934641,105
5_8S_rRNA,145,0.5379310344827586,0.46206896551724136,38,45,33,29,0,4,0,1,9,62.15017241379311,44600.51999999996,4.6887218755408675,1.9805912304065196,0.7448275862068966,0.05555555555555555,0.09027777777777778,0.0625,0.05555555555555555,0.10416666666666667,0.09722222222222222,0.041666666666666664,0.06944444444444445,0.0763888888888889,0.0763888888888889,0.04861111111111111,0.027777777777777776,0.027777777777777776,0.041666666666666664,0.0763888888888889,0.04861111111111111,82
5_8S_rRNA,88,0.6818181818181818,0.3181818181818182,16,37,23,12,0,6,0,1,13,68.04954545454545,26933.129999999983,4.1162646156680225,1.870667419475521,0.6590909090909091,0.05747126436781609,0.04597701149425287,0.034482758620689655,0.034482758620689655,0.04597701149425287,0.1839080459770115,0.14942528735632185,0.04597701149425287,0.05747126436781609,0.14942528735632185,0.04597701149425287,0.011494252873563218,0.011494252873563218,0.04597701149425287,0.034482758620689655,0.04597701149425287,118
5S_rRNA,119,0.4369747899159664,0.5630252100840336,33,24,28,34,0,4,0,1,7,58.01096638655463,36836.58999999996,4.753225616242672,1.9865507013225554,0.8151260504201681,0.059322033898305086,0.07627118644067797,0.07627118644067797,0.06779661016949153,0.05084745762711865,0.03389830508474576,0.025423728813559324,0.0847457627118644,0.07627118644067797,0.03389830508474576,0.0423728813559322,0.0847457627118644,0.09322033898305085,0.059322033898305086,0.09322033898305085,0.0423728813559322,41
5S_rRNA,117,0.452991452991453,0.5470085470085471,32,22,31,32,0,5,0,0,7,58.66764957264958,36324.26999999996,4.663231385362494,1.9841460765747407,0.6324786324786325,0.1206896551724138,0.06896551724137931,0.05172413793103448,0.034482758620689655,0.034482758620689655,0.05172413793103448,0.02586206896551724,0.06896551724137931,0.04310344827586207,0.034482758620689655,0.10344827586206896,0.08620689655172414,0.07758620689655173,0.034482758620689655,0.07758620689655173,0.08620689655172414,75
5S_rRNA,119,0.44537815126050423,0.5546218487394958,30,28,25,36,0,4,0,0,8,58.35550420168068,36674.429999999964,4.78515157772566,1.9870332214410542,0.7899159663865546,0.059322033898305086,0.059322033898305086,0.06779661016949153,0.06779661016949153,0.0423728813559322,0.059322033898305086,0.0423728813559322,0.09322033898305085,0.06779661016949153,0.03389830508474576,0.025423728813559324,0.0847457627118644,0.0847457627118644,0.0847457627118644,0.06779661016949153,0.059322033898305086,64
5S_rRNA,127,0.5669291338582677,0.4330708661417323,32,35,37,23,0,8,0,0,9,63.339094488188984,39321.15999999997,4.963745994207333,1.9783177173969198,0.7165354330708661,0.0873015873015873,0.07142857142857142,0.047619047619047616,0.03968253968253968,0.06349206349206349,0.07936507936507936,0.0873015873015873,0.047619047619047616,0.03968253968253968,0.07936507936507936,0.09523809523809523,0.07936507936507936,0.06349206349206349,0.047619047619047616,0.05555555555555555,0.015873015873015872,69
5S_rRNA,119,0.47058823529411764,0.5294117647058824,31,26,30,32,0,3,0,1,13,59.38911764705883,36838.56999999996,4.6506615136785685,1.9956729216111613,0.7647058823529411,0.059322033898305086,0.06779661016949153,0.07627118644067797,0.059322033898305086,0.06779661016949153,0.0423728813559322,0.00847457627118644,0.1016949152542373,0.0423728813559322,0.0423728813559322,0.09322033898305085,0.07627118644067797,0.0847457627118644,0.06779661016949153,0.07627118644067797,0.03389830508474576,23
5S_rRNA,119,0.42016806722689076,0.5798319327731093,35,24,26,34,0,3,0,1,7,57.32189075630253,36804.58999999996,4.875145808605837,1.9809591508326365,0.7647058823529411,0.06779661016949153,0.07627118644067797,0.07627118644067797,0.06779661016949153,0.06779661016949153,0.0423728813559322,0.01694915254237288,0.07627118644067797,0.06779661016949153,0.0423728813559322,0.0423728813559322,0.06779661016949153,0.0847457627118644,0.0423728813559322,0.0847457627118644,0.07627118644067797,62
5S_rRNA,117,0.46153846153846156,0.5384615384615384,31,26,28,32,0,3,0,1,10,59.01807692307693,36180.149999999965,4.804507667524723,1.9951727870084093,0.7948717948717948,0.06896551724137931,0.0603448275862069,0.06896551724137931,0.06896551724137931,0.07758620689655173,0.04310344827586207,0.04310344827586207,0.05172413793103448,0.06896551724137931,0.04310344827586207,0.034482758620689655,0.09482758620689655,0.05172413793103448,0.07758620689655173,0.09482758620689655,0.05172413793103448,55
5S_rRNA,118,0.4152542372881356,0.5847457627118644,32,25,24,37,0,4,0,1,9,57.12042372881356,36408.289999999964,4.772581706041734,1.976835597752121,0.7627118644067796,0.05982905982905983,0.06837606837606838,0.07692307692307693,0.06837606837606838,0.07692307692307693,0.05982905982905983,0.017094017094017096,0.05982905982905983,0.02564102564102564,0.03418803418803419,0.03418803418803419,0.10256410256410256,0.1111111111111111,0.05128205128205128,0.07692307692307693,0.07692307692307693,66
5S_rRNA,129,0.5348837209302325,0.46511627906976744,31,33,36,29,0,5,0,1,5,62.02523255813954,39925.51999999995,4.9435929523262025,1.9953835308384098,0.7364341085271318,0.0546875,0.046875,0.109375,0.03125,0.0625,0.078125,0.0390625,0.0703125,0.0703125,0.0703125,0.0703125,0.0703125,0.0546875,0.0546875,0.0625,0.0546875,70
5S_rRNA,136,0.5073529411764706,0.49264705882352944,30,31,38,37,0,3,0,1,7,60.8964705882353,42125.889999999956,4.747191429566856,1.9921847270637505,0.75,0.044444444444444446,0.044444444444444446,0.0962962962962963,0.037037037037037035,0.037037037037037035,0.07407407407407407,0.014814814814814815,0.0962962962962963,0.0962962962962963,0.044444444444444446,0.06666666666666667,0.07407407407407407,0.044444444444444446,0.06666666666666667,0.1037037037037037,0.05925925925925926,58
5S_rRNA,119,0.5126050420168067,0.48739495798319327,27,27,34,31,0,5,0,1,7,61.11180672268908,36887.55999999996,4.682587475161558,1.9929879537169186,0.7058823529411765,0.05084745762711865,0.059322033898305086,0.0847457627118644,0.025423728813559324,0.06779661016949153,0.06779661016949153,0,0.09322033898305085,0.05084745762711865,0.059322033898305086,0.1016949152542373,0.07627118644067797,0.05084745762711865,0.0423728813559322,0.1016949152542373,0.06779661016949153,45
5S_rRNA,115,0.4782608695652174,0.5217391304347826,27,22,33,33,0,5,0,1,6,59.70369565217392,35720.82999999996,4.964904158123496,1.9809729201087916,0.7739130434782608,0.03508771929824561,0.043859649122807015,0.09649122807017543,0.06140350877192982,0.05263157894736842,0.03508771929824561,0.008771929824561403,0.08771929824561403,0.08771929824561403,0.06140350877192982,0.07894736842105263,0.06140350877192982,0.06140350877192982,0.05263157894736842,0.10526315789473684,0.07017543859649122,84
5S_rRNA,119,0.4369747899159664,0.5630252100840336,37,25,27,30,0,4,0,1,7,58.01096638655463,36832.63999999996,4.855789718806774,1.9836004549103934,0.7058823529411765,0.11864406779661017,0.05084745762711865,0.07627118644067797,0.06779661016949153,0.0423728813559322,0.06779661016949153,0.00847457627118644,0.09322033898305085,0.06779661016949153,0.05084745762711865,0.059322033898305086,0.05084745762711865,0.0847457627118644,0.03389830508474576,0.0847457627118644,0.0423728813559322,41
5S_rRNA,127,0.5039370078740157,0.49606299212598426,36,33,31,27,0,4,0,1,6,60.75641732283465,39237.139999999956,5.011365041826381,1.992272449203985,0.7086614173228346,0.07936507936507936,0.07936507936507936,0.07936507936507936,0.03968253968253968,0.07142857142857142,0.0873015873015873,0.015873015873015872,0.0873015873015873,0.07142857142857142,0.047619047619047616,0.07936507936507936,0.047619047619047616,0.06349206349206349,0.047619047619047616,0.06349206349206349,0.03968253968253968,25
5S_rRNA,117,0.41025641025641024,0.46153846153846156,24,19,29,30,0,5,0,1,7,56.915512820512824,31684.249999999956,4.155045546825804,2.4955148092556705,0.7350427350427351,0.04310344827586207,0.034482758620689655,0.07758620689655173,0.02586206896551724,0.02586206896551724,0.04310344827586207,0.02586206896551724,0.04310344827586207,0.08620689655172414,0.017241379310344827,0.0603448275862069,0.05172413793103448,0.02586206896551724,0.05172413793103448,0.0603448275862069,0.10344827586206896,50
5S_rRNA,116,0.603448275862069,0.3706896551724138,23,33,37,20,0,5,0,1,8,64.83637931034484,35011.33999999996,4.7025645142191275,2.0782382808489333,0.6810344827586207,0.034782608695652174,0.05217391304347826,0.08695652173913043,0.02608695652173913,0.05217391304347826,0.11304347826086956,0.0782608695652174,0.043478260869565216,0.08695652173913043,0.06086956521739131,0.10434782608695652,0.06086956521739131,0.02608695652173913,0.06086956521739131,0.043478260869565216,0.043478260869565216,83
5S_rRNA,120,0.5333333333333333,0.4666666666666667,30,26,38,26,0,4,0,0,9,61.96166666666667,37333.89999999996,4.784183719779189,1.9814670229214468,0.6916666666666667,0.058823529411764705,0.058823529411764705,0.07563025210084033,0.058823529411764705,0.058823529411764705,0.06722689075630252,0.01680672268907563,0.07563025210084033,0.06722689075630252,0.058823529411764705,0.14285714285714285,0.05042016806722689,0.06722689075630252,0.03361344537815126,0.07563025210084033,0.03361344537815126,39
5S_rRNA,119,0.4789915966386555,0.5210084033613446,33,29,28,29,0,4,0,1,7,59.733655462184885,36761.539999999964,4.785151577725659,1.9970543895781865,0.773109243697479,0.07627118644067797,0.06779661016949153,0.0847457627118644,0.05084745762711865,0.07627118644067797,0.059322033898305086,0,0.11016949152542373,0.06779661016949153,0.06779661016949153,0.05084745762711865,0.05084745762711865,0.059322033898305086,0.05084745762711865,0.09322033898305085,0.03389830508474576,75
5S_rRNA,123,0.5528455284552846,0.44715447154471544,26,27,41,29,0,3,0,1,8,62.76166666666667,38270.439999999966,4.802554748467756,1.9739415274683203,0.6910569105691057,0.040983606557377046,0.04918032786885246,0.07377049180327869,0.04918032786885246,0.05737704918032787,0.07377049180327869,0.02459016393442623,0.05737704918032787,0.08196721311475409,0.06557377049180328,0.12295081967213115,0.06557377049180328,0.03278688524590164,0.03278688524590164,0.10655737704918032,0.06557377049180328,35
5S_rRNA,120,0.45,0.55,34,20,34,32,0,4,0,1,9,58.54500000000001,37359.959999999955,4.584183719779189,1.9703403030854323,0.7166666666666667,0.07563025210084033,0.03361344537815126,0.12605042016806722,0.05042016806722689,0.05042016806722689,0.03361344537815126,0,0.08403361344537816,0.058823529411764705,0.05042016806722689,0.1092436974789916,0.06722689075630252,0.10084033613445378,0.05042016806722689,0.05042016806722689,0.058823529411764705,79
5S_rRNA,119,0.3865546218487395,0.6134453781512605,42,25,21,31,0,5,0,1,7,55.943739495798326,36727.619999999966,4.599379462396517,1.950343074220354,0.7058823529411765,0.1271186440677966,0.06779661016949153,0.07627118644067797,0.0847457627118644,0.06779661016949153,0.059322033898305086,0.00847457627118644,0.07627118644067797,0.06779661016949153,0.0423728813559322,0.03389830508474576,0.03389830508474576,0.09322033898305085,0.03389830508474576,0.059322033898305086,0.06779661016949153,44
5S_rRNA,118,0.4661016949152542,0.5338983050847458,35,23,32,28,0,5,0,1,7,59.20516949152543,36665.52999999996,4.458103180234289,1.9828738256330443,0.7542372881355932,0.08547008547008547,0.05128205128205128,0.10256410256410256,0.05982905982905983,0.06837606837606838,0.03418803418803419,0.008547008547008548,0.07692307692307693,0.05982905982905983,0.05982905982905983,0.08547008547008547,0.06837606837606838,0.08547008547008547,0.05128205128205128,0.06837606837606838,0.03418803418803419,52
5S_rRNA,99,0.494949494949495,0.5050505050505051,23,22,27,27,0,5,0,1,6,60.3879292929293,30667.589999999956,4.657882376868652,1.9938682795123457,0.7070707070707071,0.04081632653061224,0.04081632653061224,0.08163265306122448,0.07142857142857142,0.05102040816326531,0.09183673469387756,0.01020408163265306,0.07142857142857142,0.061224489795918366,0.05102040816326531,0.09183673469387756,0.07142857142857142,0.07142857142857142,0.04081632653061224,0.09183673469387756,0.061224489795918366,55
5S_rRNA,132,0.42424242424242425,0.5757575757575758,39,19,37,37,0,4,0,1,9,57.488939393939404,41145.40999999995,4.726143834398878,1.9509027682402862,0.6666666666666666,0.09923664122137404,0.03816793893129771,0.08396946564885496,0.07633587786259542,0.03816793893129771,0.03816793893129771,0.015267175572519083,0.05343511450381679,0.061068702290076333,0.05343511450381679,0.09923664122137404,0.061068702290076333,0.0916030534351145,0.015267175572519083,0.08396946564885496,0.0916030534351145,33
5S_rRNA,120,0.4083333333333333,0.5916666666666667,38,24,25,33,0,3,0,1,7,56.83666666666667,37110.81999999997,4.584183719779189,1.9733759605138428,0.7833333333333333,0.058823529411764705,0.07563025210084033,0.06722689075630252,0.11764705882352941,0.07563025210084033,0.04201680672268908,0.01680672268907563,0.06722689075630252,0.06722689075630252,0.04201680672268908,0.058823529411764705,0.04201680672268908,0.1092436974789916,0.04201680672268908,0.06722689075630252,0.05042016806722689,66
5S_rRNA,116,0.46551724137931033,0.5344827586206896,36,24,30,26,0,3,0,0,7,59.18120689655173,36001.11999999996,4.754377842334021,1.9823383174624434,0.7586206896551724,0.0782608695652174,0.043478260869565216,0.1391304347826087,0.05217391304347826,0.06956521739130435,0.05217391304347826,0,0.08695652173913043,0.09565217391304348,0.06086956521739131,0.06086956521739131,0.043478260869565216,0.06956521739130435,0.05217391304347826,0.05217391304347826,0.043478260869565216,45
5S_rRNA,105,0.7333333333333333,0.26666666666666666,17,42,35,11,0,4,0,1,9,70.16166666666668,32338.569999999978,4.4004323025356245,1.823361199037096,0.7047619047619048,0.019230769230769232,0.08653846153846154,0.028846153846153848,0.028846153846153848,0.0673076923076923,0.15384615384615385,0.15384615384615385,0.019230769230769232,0.057692307692307696,0.125,0.10576923076923077,0.04807692307692308,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.009615384615384616,76
5S_rRNA,119,0.4369747899159664,0.5630252100840336,29,21,31,38,0,4,0,1,7,58.01096638655463,36920.599999999955,4.592593244281379,1.9694274618801877,0.7310924369747899,0.05084745762711865,0.0423728813559322,0.059322033898305086,0.09322033898305085,0.06779661016949153,0.025423728813559324,0.00847457627118644,0.07627118644067797,0.06779661016949153,0.025423728813559324,0.1016949152542373,0.06779661016949153,0.059322033898305086,0.0847457627118644,0.0847457627118644,0.0847457627118644,53
5S_rRNA,122,0.4098360655737705,0.5901639344262295,41,22,28,31,0,3,0,1,7,56.8982786885246,37851.33999999995,4.734183719779189,1.9639082290467549,0.7459016393442623,0.09090909090909091,0.06611570247933884,0.10743801652892562,0.06611570247933884,0.08264462809917356,0.04132231404958678,0,0.05785123966942149,0.09917355371900827,0.01652892561983471,0.049586776859504134,0.06611570247933884,0.06611570247933884,0.05785123966942149,0.06611570247933884,0.06611570247933884,74
5S_rRNA,129,0.4573643410852713,0.5426356589147286,34,32,27,36,0,3,0,1,9,58.84693798449613,39742.40999999997,4.8216135919114,1.9920567188895455,0.7829457364341085,0.046875,0.1015625,0.0625,0.0546875,0.078125,0.0546875,0.0234375,0.0859375,0.0625,0.0234375,0.046875,0.078125,0.078125,0.0703125,0.0703125,0.0625,34
5S_rRNA,119,0.4369747899159664,0.5630252100840336,35,24,28,32,0,3,0,1,8,58.01096638655463,36854.62999999996,4.855789718806774,1.9858266420642923,0.7394957983193278,0.0847457627118644,0.0423728813559322,0.09322033898305085,0.07627118644067797,0.059322033898305086,0.05084745762711865,0,0.09322033898305085,0.059322033898305086,0.059322033898305086,0.06779661016949153,0.05084745762711865,0.0847457627118644,0.05084745762711865,0.07627118644067797,0.05084745762711865,36
5S_rRNA,115,0.4434782608695652,0.5565217391304348,35,26,25,29,0,3,0,1,12,58.27760869565218,35532.78999999995,4.826874881864638,1.9871057738329845,0.7304347826086957,0.07894736842105263,0.06140350877192982,0.09649122807017543,0.06140350877192982,0.10526315789473684,0.05263157894736842,0,0.07017543859649122,0.07017543859649122,0.043859649122807015,0.06140350877192982,0.043859649122807015,0.05263157894736842,0.07017543859649122,0.06140350877192982,0.07017543859649122,18
5S_rRNA,147,0.5714285714285714,0.42857142857142855,28,44,40,35,0,4,0,1,9,63.52357142857144,45308.849999999955,4.930836884843231,1.9804685460185256,0.7142857142857143,0.0273972602739726,0.04794520547945205,0.0684931506849315,0.04794520547945205,0.06164383561643835,0.1095890410958904,0.02054794520547945,0.10273972602739725,0.06164383561643835,0.04794520547945205,0.1095890410958904,0.0547945205479452,0.03424657534246575,0.0958904109589041,0.07534246575342465,0.03424657534246575,91
5S_rRNA,120,0.7833333333333333,0.21666666666666667,15,46,48,11,0,4,0,0,7,72.21166666666667,37148.59999999997,4.274024420865022,1.7500642893387175,0.7333333333333333,0.008403361344537815,0.03361344537815126,0.058823529411764705,0.01680672268907563,0.03361344537815126,0.14285714285714285,0.19327731092436976,0.01680672268907563,0.07563025210084033,0.17647058823529413,0.10084033613445378,0.05042016806722689,0.008403361344537815,0.03361344537815126,0.04201680672268908,0.008403361344537815,92
5S_rRNA,129,0.4263565891472868,0.5736434108527132,33,29,26,41,0,4,0,1,9,57.57562015503876,39753.39999999997,4.914636847725353,1.9785333045818714,0.7131782945736435,0.0703125,0.078125,0.0390625,0.0703125,0.0390625,0.0546875,0,0.125,0.0625,0.03125,0.0703125,0.0390625,0.0859375,0.0625,0.0859375,0.0859375,48
5S_rRNA,113,0.4424778761061947,0.5575221238938053,31,22,28,32,0,3,0,1,7,58.23659292035399,35023.42999999996,4.736216203349845,1.9857230416220322,0.7787610619469026,0.05357142857142857,0.08035714285714286,0.0625,0.07142857142857142,0.07142857142857142,0.026785714285714284,0.05357142857142857,0.044642857142857144,0.08035714285714286,0.026785714285714284,0.05357142857142857,0.08928571428571429,0.0625,0.0625,0.08035714285714286,0.08035714285714286,34
5S_rRNA,124,0.29838709677419356,0.7016129032258065,41,16,21,46,0,4,0,1,7,52.32887096774194,38374.63999999997,4.649758101967989,1.873695116464956,0.75,0.10569105691056911,0.07317073170731707,0.04065040650406504,0.10569105691056911,0.056910569105691054,0.008130081300813009,0.008130081300813009,0.056910569105691054,0.04878048780487805,0.016260162601626018,0.016260162601626018,0.08943089430894309,0.12195121951219512,0.032520325203252036,0.10569105691056911,0.11382113821138211,97
5S_rRNA,123,0.3983739837398374,0.6016260162601627,44,25,24,30,0,3,0,1,7,56.42833333333334,38037.47999999995,4.869747126569303,1.9542444740386502,0.7154471544715447,0.12295081967213115,0.04918032786885246,0.07377049180327869,0.11475409836065574,0.09836065573770492,0.04918032786885246,0.00819672131147541,0.040983606557377046,0.07377049180327869,0.05737704918032787,0.040983606557377046,0.02459016393442623,0.06557377049180328,0.040983606557377046,0.07377049180327869,0.06557377049180328,27
5S_rRNA,128,0.4375,0.5625,39,28,28,33,0,4,0,1,9,58.032500000000006,39568.37999999997,4.784941827437644,1.9858783741431054,0.765625,0.09448818897637795,0.06299212598425197,0.07874015748031496,0.07086614173228346,0.06299212598425197,0.05511811023622047,0.007874015748031496,0.08661417322834646,0.07086614173228346,0.047244094488188976,0.03937007874015748,0.06299212598425197,0.07874015748031496,0.05511811023622047,0.08661417322834646,0.03937007874015748,42
5S_rRNA,126,0.42857142857142855,0.5714285714285714,33,30,24,39,0,4,0,1,8,57.666428571428575,38775.77999999997,4.4788762804787545,1.9785377777854725,0.7857142857142857,0.056,0.064,0.056,0.088,0.056,0.048,0.04,0.096,0.072,0.016,0.04,0.064,0.08,0.112,0.048,0.064,52
5S_rRNA,117,0.5213675213675214,0.47863247863247865,28,34,27,28,0,4,0,1,7,61.47106837606838,36007.98999999997,4.875145808605837,1.9937187811547634,0.7350427350427351,0.04310344827586207,0.06896551724137931,0.05172413793103448,0.06896551724137931,0.08620689655172414,0.10344827586206896,0.0603448275862069,0.04310344827586207,0.07758620689655173,0.034482758620689655,0.05172413793103448,0.06896551724137931,0.02586206896551724,0.08620689655172414,0.06896551724137931,0.0603448275862069,43
5S_rRNA,111,0.4144144144144144,0.5855855855855856,27,18,28,38,0,6,0,1,12,57.08599099099099,34439.00999999996,4.519999987133629,1.952363650919075,0.6756756756756757,0.02727272727272727,0.045454545454545456,0.08181818181818182,0.09090909090909091,0.06363636363636363,0.05454545454545454,0,0.03636363636363636,0.08181818181818182,0.00909090909090909,0.09090909090909091,0.07272727272727272,0.07272727272727272,0.05454545454545454,0.07272727272727272,0.14545454545454545,84
5S_rRNA,128,0.4296875,0.5703125,39,27,28,34,0,3,0,1,5,57.712187500000006,39583.38999999995,4.5764921250051795,1.9836537225455797,0.8046875,0.07086614173228346,0.023622047244094488,0.10236220472440945,0.10236220472440945,0.07874015748031496,0.03937007874015748,0,0.09448818897637795,0.07874015748031496,0.07086614173228346,0.03937007874015748,0.031496062992125984,0.07874015748031496,0.07874015748031496,0.07086614173228346,0.03937007874015748,70
5S_rRNA,99,0.5050505050505051,0.494949494949495,27,19,31,22,0,4,0,1,6,60.80207070707071,30848.77999999995,4.597276316262592,1.975011503454807,0.7777777777777778,0.061224489795918366,0.061224489795918366,0.10204081632653061,0.05102040816326531,0.05102040816326531,0.04081632653061224,0.030612244897959183,0.07142857142857142,0.12244897959183673,0.04081632653061224,0.08163265306122448,0.07142857142857142,0.04081632653061224,0.05102040816326531,0.09183673469387756,0.030612244897959183,35
5S_rRNA,120,0.525,0.475,27,28,35,30,0,4,0,1,8,61.620000000000005,37201.75999999996,4.834183719779189,1.9925612302972189,0.7166666666666667,0.05042016806722689,0.04201680672268908,0.07563025210084033,0.058823529411764705,0.05042016806722689,0.07563025210084033,0.01680672268907563,0.09243697478991597,0.058823529411764705,0.06722689075630252,0.1092436974789916,0.058823529411764705,0.058823529411764705,0.05042016806722689,0.09243697478991597,0.04201680672268908,28
5S_rRNA,108,0.48148148148148145,0.5185185185185185,33,24,28,23,0,4,0,1,9,59.835740740740746,33490.499999999956,4.704511459715548,1.98496186546846,0.6851851851851852,0.09345794392523364,0.04672897196261682,0.11214953271028037,0.04672897196261682,0.07476635514018691,0.06542056074766354,0.018691588785046728,0.06542056074766354,0.08411214953271028,0.06542056074766354,0.08411214953271028,0.028037383177570093,0.056074766355140186,0.04672897196261682,0.04672897196261682,0.06542056074766354,57
5S_rRNA,120,0.425,0.575,40,25,26,29,0,3,0,1,7,57.52,37138.86999999996,4.703055907333277,1.9730038450232634,0.6833333333333333,0.12605042016806722,0.06722689075630252,0.08403361344537816,0.058823529411764705,0.058823529411764705,0.058823529411764705,0,0.09243697478991597,0.06722689075630252,0.03361344537815126,0.07563025210084033,0.03361344537815126,0.08403361344537816,0.05042016806722689,0.058823529411764705,0.05042016806722689,16
5S_rRNA,116,0.4224137931034483,0.5775862068965517,35,24,25,32,0,4,0,1,6,57.41396551724139,35866.999999999956,4.576617644908667,1.981598147241799,0.6637931034482759,0.09565217391304348,0.06956521739130435,0.05217391304347826,0.08695652173913043,0.06956521739130435,0.06956521739130435,0.017391304347826087,0.043478260869565216,0.08695652173913043,0.017391304347826087,0.06956521739130435,0.043478260869565216,0.05217391304347826,0.05217391304347826,0.0782608695652174,0.09565217391304348,35
5S_rRNA,121,0.4297520661157025,0.5702479338842975,36,22,30,33,0,4,0,1,10,57.71483471074381,37552.08999999995,4.5964393446710154,1.9775696879437819,0.7024793388429752,0.10833333333333334,0.05,0.075,0.06666666666666667,0.06666666666666667,0.025,0,0.09166666666666666,0.041666666666666664,0.06666666666666667,0.09166666666666666,0.05,0.075,0.041666666666666664,0.08333333333333333,0.06666666666666667,15
5S_rRNA,119,0.46218487394957986,0.5378151260504201,33,22,33,31,0,3,0,1,5,59.04457983193278,36991.709999999955,4.765795487926596,1.9820648800333927,0.6974789915966386,0.06779661016949153,0.0423728813559322,0.06779661016949153,0.1016949152542373,0.06779661016949153,0.05084745762711865,0.00847457627118644,0.059322033898305086,0.07627118644067797,0.0423728813559322,0.11864406779661017,0.0423728813559322,0.06779661016949153,0.05084745762711865,0.07627118644067797,0.059322033898305086,27
box,229,0.43231441048034935,0.5676855895196506,59,40,59,71,0,4,0,1,11,57.81989082969433,71067.47000000006,4.918208434154619,1.9716882898217292,0.7554585152838428,0.04824561403508772,0.03508771929824561,0.10964912280701754,0.06578947368421052,0.06140350877192982,0.021929824561403508,0.0043859649122807015,0.08771929824561403,0.09649122807017543,0.043859649122807015,0.06578947368421052,0.05263157894736842,0.04824561403508772,0.07456140350877193,0.07894736842105263,0.10526315789473684,203
box,83,0.2891566265060241,0.7108433734939759,34,12,12,25,0,7,0,1,13,51.95042168674699,25674.56999999997,3.986187965046304,1.8556509811759923,0.6746987951807228,0.21951219512195122,0.08536585365853659,0.012195121951219513,0.08536585365853659,0.04878048780487805,0,0.012195121951219513,0.08536585365853659,0.08536585365853659,0.012195121951219513,0.012195121951219513,0.036585365853658534,0.06097560975609756,0.04878048780487805,0.10975609756097561,0.08536585365853659,80
